swVersion	productClass	wifiType	operator	province	chipset	chipsetDate	midware	midwareDate	author	firmwareDate	noteAddr	firmwareAddr
S-010W-AV2B_SW_D_ZY_CUQD_R1.00.01	S-010W-AV2B	8189FTV	CU	QD	RK3228H	20171130	suying		李亚飞	2017-11-30	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8257-FCZZA#01P01	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B青岛联通
S-010W-AV2B_SW_D_ZY_CUJX_R1.01.01	S-010W-AV2B	8189FTV	CU	jx	RK3228H	20171128	suying		李亚飞	2017-11-28	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8255-FCZZA#01P12	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B江西联通
S-010W-AV2B_SW_D_ZY_CUJX_R1.00.12	S-010W-AV2B	8189FTV	CU	jx	RK3228H	20171127	suying		李亚飞	2017-11-27	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8255-FCZZA#01P11	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B江西联通
S-010W-AV2B_SW_D_ZY_CUJX_R1.00.11	S-010W-AV2B	8189FTV	CU	jx	RK3228H	20171124	suying		李亚飞	2017-11-24	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8255-FCZZA#01P10	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B江西联通
G-120WT-P_SW_A_ZY_CTNM_R1.00.11	G-120WT-P	MTK7526FU	CT	nm	RK3228B		suying	20171121	李亚飞	2017-11-21	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13864-8001-FCZZA#01P12	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一内蒙电信
S-010W-AV2B_SW_D_ZY_CUJX_R1.00.09	S-010W-AV2B	8189FTV	CU	jx	RK3228H	20171121	suying		李亚飞	2017-11-21	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8255-FCZZA#01P08	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B江西联通
S-010W-AV2B_SW_D_ZY_CUJX_R1.00.10	S-010W-AV2B	8189FTV	CU	jx	RK3228H	20171121	suying		李亚飞	2017-11-21	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8255-FCZZA#01P09	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B江西联通
S-010W-AV2B_SW_D_ZY_CUJX_R1.00.07	S-010W-AV2B	8189FTV	CU	jx	RK3228H	20171120	suying		李亚飞	2017-11-20	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8255-FCZZA#01P06	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B江西联通
S-010W-AV2B_SW_D_ZY_CUJX_R1.00.08	S-010W-AV2B	8189FTV	CU	jx	RK3228H	20171120	suying		李亚飞	2017-11-20	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8255-FCZZA#01P07	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B江西联通
S-010W-A_SW_A_ZY_CTHN_R1.00.12	S-010W-A	RTL8189ETV	CT	hn	RK3228B	20171117	suying	20171117	童维青	2017-11-17	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8241-FCZZA#01P13	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南电信
S-010W-AV2B_SW_D_ZY_CUJX_R1.00.06	S-010W-AV2B	8189FTV	CU	jx	RK3228H	20171117	suying		李亚飞	2017-11-17	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8255-FCZZA#01P05	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B江西联通
S-010W-AV2B_SW_D_ZY_CUSD_R1.01.12	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20171117	suying	20171115	张丛静	2017-11-17	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168253_FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-A_SW_A_ZY_CUSC_R1.01.12	S-010W-A	RTL8189ETV	CU	SC	RK3228B	20171116	suying	20171116	李亚飞	2017-11-16	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8235-FCZZA#01P18	http://172.24.170.213/E%3A/stb/IP_STB现场版本/四川联通standalone
S-010W-AV2B_SW_D_ZY_CUSD_R1.01.11	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20171115	suying	20171115	张丛静	2017-11-16	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168253_FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-A_SW_A_ZY_CUSC_R1.01.11	S-010W-A	RTL8189ETV	CU	SC	RK3228B	20171115	suying	20171115	李亚飞	2017-11-15	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8235-FCZZA#01P17	http://172.24.170.213/E%3A/stb/IP_STB现场版本/四川联通standalone
S-010W-A_SW_A_ZY_CUSD_R1.01.20	S-010W-A	RTL8189ETV	CU	sd	RK3228B	20171026	suying	20171114	张丛静	2017-11-15	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168014_FCZZA#02P06	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-A_SW_D_ZY_CUBJ_R1.01.04	S-010W-A	8189FTV	CU	bj	RK3228H	20171113	suying	20171113	童维青	2017-11-15	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8247-FCZZA#01P06	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B北京联通
S-010W-AV2B_SW_D_ZY_CUSD_R1.01.09	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20171113	suying	20171114	张丛静	2017-11-15	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168253_FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-AV2B_SW_D_ZY_CUSD_R1.01.10	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20171113	suying	20171114	张丛静	2017-11-15	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168253_FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-AV2B_SW_D_ZY_OSSM_R1.00.00	S-010W-AV2B	8189FTV	os	SM	RK3228H				李滨伟	2017-11-15	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8256-FCZZA#01P01	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B柬埔寨SINGMENG
S-010W-A_SW_D_ZY_CUBJ_R1.01.03	S-010W-A	8189FTV	CU	bj	RK3228H	20171113	suying	20171113	童维青	2017-11-13	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8247-FCZZA#01P05	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B北京联通
RG020ET-CA_SW_B_ZY_CTJL_R1.01.02	RG020ET-CA	RTL8676	CT	jl	S905L		suying	20171103	吴凯利	2017-11-13	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94219-8201-FCZZA#01P02	http://172.24.170.213/E%3A/stb/IP_STB现场版本/吉林电信LAN上行
S-010W-A_SW_D_ZY_CUBJ_R1.01.01	S-010W-A	8189FTV	CU	bj	RK3228H	20171110	suying	20171110	童维青	2017-11-10	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8247-FCZZA#01P02	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B北京联通
S-010W-A_SW_D_ZY_CUBJ_R1.01.02	S-010W-A	8189FTV	CU	bj	RK3228H	20171110	suying	20171110	童维青	2017-11-10	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8247-FCZZA#01P03	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B北京联通
G-120WT-P_SW_A_ZY_CTJS_R1.00.00	G-120WT-P	MTK7526FU	CT	js	RK3228B	20171110	suying	20171110	李亚飞	2017-11-10	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13864-8202-FCZZA#01P01	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一江苏电信
S-010W-A_SW_A_ZY_CUSC_R1.01.10	S-010W-A	RTL8189ETV	CU	SC	RK3228B	20171109	suying	20171109	李滨伟	2017-11-09	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8235-FCZZA#01P16	http://172.24.170.213/E%3A/stb/IP_STB现场版本/四川联通standalone
G-120WT-P_SW_A_ZY_CTLN_R1.01.01	G-120WT-P	MTK7526FU	CT	ln	RK3228B	20171109	suying	20171109	李亚飞	2017-11-09	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH138648201_FCZZA#01P08	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一辽宁电信
S-010W-AV2B_SW_D_ZY_CUSD_R1.01.08	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20171107	suying	20171107	张丛静	2017-11-09	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168253_FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-A_SW_A_ZY_CTNX_R1.01.42	S-010W-A	RTL8189ETV	CT	nx	RK3228B	20171108	suying	20171108	李滨伟	2017-11-08	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8013-FCZZA#01P30	http://172.24.170.213/E%3A/stb/IP_STB现场版本/宁夏电信
RG020ET-CA_SW_B_ZY_CUSX_R1.00.03	RG020ET-CA	RTL8676	CU	sx	S905L	20171107	suying	20171107	吴凯利	2017-11-08	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94219-8001-FCZZA#01P01	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山西联通LAN上行
S-010W-AV2B_SW_D_ZY_CUSD_R1.01.07	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20171107	suying	20171107	张丛静	2017-11-07	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168253_FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-A_SW_A_ZY_CUSD_R1.01.19	S-010W-A	RTL8189ETV	CU	sd	RK3228B	20171026	suying	20171025	张丛静	2017-11-06	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168014_FCZZA#02P05	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-A_SW_D_ZY_CUBJ_R1.00.21	S-010W-A	8189FTV	CU	bj	RK3228H	20171103	suying	20171103	童维青	2017-11-06	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8247-FCZZA#01P01	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B北京联通
S-010W-AV2B_SW_D_ZY_CUJX_R1.00.05	S-010W-AV2B	8189FTV	CU	jx	RK3228H	20171104	suying		李亚飞	2017-11-04	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8255-FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B江西联通
S-010W-AV2B_SW_D_ZY_CUSD_R1.01.06	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20171102	suying	20171026	张丛静	2017-11-04	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168253_FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
RG020ET-CA_SW_B_ZY_CTJL_R1.01.00	RG020ET-CA	RTL8676	CT	jl	S905L		suying	20171103	吴凯利	2017-11-03	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94219-8201-FCZZA#01P01	http://172.24.170.213/E%3A/stb/IP_STB现场版本/吉林电信LAN上行
S-010W-AV2B_SW_D_ZY_CUJX_R1.00.04	S-010W-AV2B	8189FTV	CU	jx	RK3228H	20171103	suying		李亚飞	2017-11-03	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8255-FCZZA#01P03	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B江西联通
S-010W-AV2B_SW_D_ZY_CUSD_R1.01.05	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20171102	suying	20171026	张丛静	2017-11-03	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168253_FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-AV2B_SW_D_ZY_CUSD_R1.01.04	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20171102	suying	20171026	张丛静	2017-11-02	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168253_FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-A_SW_A_ZY_CUHN_R1.01.20	S-010W-A	RTL8189ETV	CU	hn	RK3228B	20171026	suying	20171101	童维青	2017-11-01	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8018-FCZZA#02P029	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南联通
S-010W-A_SW_A_ZY_CUHN_R1.01.21	S-010W-A	RTL8189ETV	CU	hn	RK3228B	20171026	suying	20171101	童维青	2017-11-01	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8018-FCZZA#02P030	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南联通
S-010W-A_SW_A_ZY_CUHN_R1.02.20	S-010W-A	RTL8189ETV	CU	hn	RK3228B	20171026	suying	20171101	童维青	2017-11-01	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8018-FCZZA#02P031	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南联通
S-010W-A_SW_A_ZY_CUHN_R1.02.21	S-010W-A	RTL8189ETV	CU	hn	RK3228B	20171026	suying	20171101	童维青	2017-11-01	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8018-FCZZA#02P031	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南联通
S-010W-A_SW_A_ZY_CUSC_R1.01.08	S-010W-A	RTL8189ETV	CU	SC	RK3228B	20171030	suying	20171030	李滨伟	2017-10-30	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8235-FCZZA#01P14	http://172.24.170.213/E%3A/stb/IP_STB现场版本/四川联通standalone
S-010W-A_SW_A_ZY_CUSC_R1.01.09	S-010W-A	RTL8189ETV	CU	SC	RK3228B	20171030	suying	20171030	李滨伟	2017-10-30	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8235-FCZZA#01P15	http://172.24.170.213/E%3A/stb/IP_STB现场版本/四川联通standalone
G-120WT-P_SW_A_ZY_CTLN_R1.00.06	G-120WT-P	MTK7526FU	CT	ln	RK3228B	20171030	suying	20171030	李亚飞	2017-10-30	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH138648201_FCZZA#01P06	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一辽宁电信
S-010W-AV2B_SW_D_ZY_CUJX_R1.00.03	S-010W-AV2B	8189FTV	CU	jx	RK3228H	20171028	suying		李亚飞	2017-10-28	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8255-FCZZA#01P02	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B江西联通
S-010W-A_SW_A_ZY_CUHN_R1.01.14	S-010W-A	RTL8189ETV	CU	hn	RK3228B	20171026	suying	20170908	童维青	2017-10-27	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8018-FCZZA#02P028	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南联通
S-010W-A_SW_D_ZY_CUBJ_R1.00.20	S-010W-A	8189FTV	CU	bj	RK3228H	20171027	suying	20171027	童维青	2017-10-27	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8247-FCZZA#01P25	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B北京联通
S-010W-AV2B_SW_D_ZY_CUSD_R1.01.01	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20171026	suying	20171026	张丛静	2017-10-27	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168253_FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-AV2B_SW_D_ZY_CUSD_R1.01.02	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20171026	suying	20171026	张丛静	2017-10-27	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168253_FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-A_SW_A_ZY_CUSD_R1.01.18	S-010W-A	RTL8189ETV	CU	sd	RK3228B	20171026	suying	20171025	张丛静	2017-10-26	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168014_FCZZA#02P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-A_SW_A_ZY_CUHN_R1.02.09	S-010W-A	RTL8189ETV	CU	hn	RK3228B	20171023	suying	20170908	童维青	2017-10-23	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8018-FCZZA#02P027	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南联通
S-010W-A_SW_A_ZY_CUSC_R1.01.07	S-010W-A	RTL8189ETV	CU	SC	RK3228B	20171023	suying	20171023	李滨伟	2017-10-23	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8235-FCZZA#01P13	http://172.24.170.213/E%3A/stb/IP_STB现场版本/四川联通standalone
S-010W-AV2B_SW_D_ZY_CUJX_R1.00.02	S-010W-AV2B	8189FTV	CU	jx	RK3228H	20171023	suying		李亚飞	2017-10-23	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8255-FCZZA#01P01	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B江西联通
RG020ETCA_SW_B_ZY_CTGD_R1.00.40	RG020ETCA		CT	gd	S905L		suying	20171013	吴凯利	2017-10-20	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8222-FCZZA#01P08	http://172.24.170.213/E%3A/stb/IP_STB现场版本/广东电信LAN上行
S-010W-A_SW_A_ZY_CTNX_R1.01.41	S-010W-A	RTL8189ETV	CT	nx	RK3228B	20171019	suying	20171019	李亚飞	2017-10-19	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8013-FCZZA#01P29	http://172.24.170.213/E%3A/stb/IP_STB现场版本/宁夏电信
S-010W-A_SW_A_ZY_CUHN_R1.01.13	S-010W-A	RTL8189ETV	CU	hn	RK3228B	20171019	suying	20170908	童维青	2017-10-19	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8018-FCZZA#02P026	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南联通
S-010W-A_SW_A_ZY_CUHN_R1.02.08	S-010W-A	RTL8189ETV	CU	hn	RK3228B	20171019	suying	20170908	童维青	2017-10-19	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8018-FCZZA#02P025	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南联通
RG020ETCA_SW_B_ZY_CTGD_R1.00.38	RG020ETCA		CT	gd	S905L		suying	20171013	吴凯利	2017-10-19	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8222-FCZZA#01P06	http://172.24.170.213/E%3A/stb/IP_STB现场版本/广东电信LAN上行
RG020ETCA_SW_B_ZY_CTGD_R1.00.39	RG020ETCA		CT	gd	S905L		suying	20171013	吴凯利	2017-10-19	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8222-FCZZA#01P06	http://172.24.170.213/E%3A/stb/IP_STB现场版本/广东电信LAN上行
S-010W-A_SW_A_ZY_CTHN_R1.00.11	S-010W-A	RTL8189ETV	CT	hn	RK3228B	20171017	suying	20170921	童维青	2017-10-18	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8241-FCZZA#01P12	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南电信
S-010W-A_SW_A_ZY_CTNX_R1.01.40	S-010W-A	RTL8189ETV	CT	nx	RK3228B	20171018	suying	20171018	李亚飞	2017-10-18	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8013-FCZZA#01P28	http://172.24.170.213/E%3A/stb/IP_STB现场版本/宁夏电信
RG020ETCA_SW_B_ZY_CTGD_R1.00.35	RG020ETCA		CT	gd	S905L		suying	20171013	吴凯利	2017-10-18	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8222-FCZZA#01P05	http://172.24.170.213/E%3A/stb/IP_STB现场版本/广东电信LAN上行
G-120WT-P_SW_A_ZY_CTLN_R1.00.05	G-120WT-P	MTK7526FU	CT	ln	RK3228B	20171016	suying	20171015	李亚飞	2017-10-16	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH138648201_FCZZA#01P05	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一辽宁电信
RG020ETCA_SW_B_ZY_CTGD_R1.00.27	RG020ETCA		CT	gd	S905L		suying	20171013	吴凯利	2017-10-16	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8222-FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/广东电信LAN上行
S-010W-AV2B_SW_D_ZY_CUSD_R1.00.15	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20171013	suying	20171013	童维青	2017-10-13	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168253_FCZZA#01P11	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-AV2B_SW_D_ZY_CUSD_R1.00.53	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20171013	suying	20171013	童维青	2017-10-13	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168253_FCZZA#01P12	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-A_SW_A_ZY_CUSC_R1.01.06	S-010W-A	RTL8189ETV	CU	SC	RK3228B	20171012	suying	20171012	李滨伟	2017-10-12	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8235-FCZZA#01P12	http://172.24.170.213/E%3A/stb/IP_STB现场版本/四川联通standalone
RG020ETCA_SW_B_ZY_CTGD_R1.00.25	RG020ETCA		CT	gd	S905L		suying	20171010	吴凯利	2017-10-11	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8222-FCZZA#01P03	http://172.24.170.213/E%3A/stb/IP_STB现场版本/广东电信LAN上行
S-010W-AV2B_SW_D_ZY_CUSD_R1.00.14	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20171010	suying	20171010	童维青	2017-10-10	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168253_FCZZA#01P09	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-AV2B_SW_D_ZY_CUSD_R1.00.52	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20171010	suying	20171010	童维青	2017-10-10	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168253_FCZZA#01P10	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-AV2B_SW_D_ZY_CUSD_R1.01.03	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20171031	suying	20171026	张丛静	2017-10-01	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168253_FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-A_SW_A_ZY_CUSD_R1.01.17	S-010W-A	RTL8189ETV	CU	sd	RK3228B	20170925	suying	20170719	张丛静	2017-09-29	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168014_FCZZA#02P01	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-A_SW_A_ZY_CTHN_R1.00.10	S-010W-A	RTL8189ETV	CT	hn	RK3228B	20170927	suying	20170921	童维青	2017-09-28	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8241-FCZZA#01P11	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南电信
RG020ETCA_SW_B_ZY_CTGD_R1.00.20	RG020ETCA		CT	gd	S905L		suying	20170922	吴凯利	2017-09-28	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8222-FCZZA#01P02	http://172.24.170.213/E%3A/stb/IP_STB现场版本/广东电信LAN上行
S-010W-A_SW_A_ZY_CTHN_R1.00.09	S-010W-A	RTL8189ETV	CT	hn	RK3228B	20170921	suying	20170921	童维青	2017-09-27	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8241-FCZZA#01P10	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南电信
RG020ET-CA_SW_B_ZY_CTJL_R1.00.10	RG020ET-CA	RTL8676	CT	jl	S905L		suying	20170922	吴凯利	2017-09-25	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8242-FCZZA#01P09	http://172.24.170.213/E%3A/stb/IP_STB现场版本/吉林电信LAN上行
S-010W-AV2B_SW_D_ZY_CUSD_R1.00.08	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20170921	suying	20170922	张丛静	2017-09-23	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168253_FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
G-120WT-P_SW_A_ZY_CTNM_R2.00.11	G-120WT-P	MTK7526FU	CT	nm	RK3228B		suying	20170922	李亚飞	2017-09-22	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13864-8001-FCZZA#01P11	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一内蒙电信
S-010W-A_SW_A_ZY_CTNX_R1.01.39	S-010W-A	RTL8189ETV	CT	nx	RK3228B	20170920	suying	20170920	李滨伟	2017-09-20	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8013-FCZZA#01P27	http://172.24.170.213/E%3A/stb/IP_STB现场版本/宁夏电信
G-120WT-P_SW_A_ZY_CTNM_R1.00.10	G-120WT-P	MTK7526FU	CT	nm	RK3228B		suying	20170920	李亚飞	2017-09-20	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13864-8001-FCZZA#01P10	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一内蒙电信
